Fx1,Fy1,Fz1,Tx1,Ty1,Tz1,Fx2,Fy2,Fz2,Tx2,Ty2,Tz2,Fx3,Fy3,Fz3,Tx3,Ty3,Tz3,Fx4,Fy4,Fz4,Tx4,Ty4,Tz4,Fx5,Fy5,Fz5,Tx5,Ty5,Tz5,Fx6,Fy6,Fz6,Tx6,Ty6,Tz6,Fx7,Fy7,Fz7,Tx7,Ty7,Tz7,Fx8,Fy8,Fz8,Tx8,Ty8,Tz8,Fx9,Fy9,Fz9,Tx9,Ty9,Tz9,Fx10,Fy10,Fz10,Tx10,Ty10,Tz10,Fx11,Fy11,Fz11,Tx11,Ty11,Tz11,Fx12,Fy12,Fz12,Tx12,Ty12,Tz12,Fx13,Fy13,Fz13,Tx13,Ty13,Tz13,Fx14,Fy14,Fz14,Tx14,Ty14,Tz14,Fx15,Fy15,Fz15,Tx15,Ty15,Tz15,Class
-45.475,-25.775,62.65,93.925,-51.55,-33.925,5.675,4.325,46.2,10.5,8.85,1.6,18.475,-0.225,59.175,3.025,-5.95,-5.575,-2.45,-15.025,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,-21.25,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,collision_in_part
2.825,-8.925,62.65,4.025,0.55,6.725,5.675,4.325,46.2,10.5,8.85,-7.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,5.475,11.125,-0.15,164.8,22.65,15.15,9.175,-12.75,0,49.625,-3.75,-12.4,4.225,-5.275,-11.85,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,6.775,-6.15,12.35,17.075,-20.75,-11.325,0.9,1.5,-2.625,10.8,28,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,-5.95,normal
-21.325,-8.925,62.65,48.975,52.65,-6.825,-17.175,-14.025,46.2,10.5,30.75,-7.6,-4.675,-19.275,-86.475,45.575,29.75,-15.225,-2.45,-15.025,-132.7,74.5,133.4,-16.625,-17.125,-14.4,-143.65,94,151.525,-30.075,11.125,-22.25,-4,66.55,177.75,-21.125,17.35,-14,-103.125,37.25,142.4,-13.625,19.175,-11.85,-119.9,46.475,165.525,-11.4,10.05,-12.125,-69.725,37.85,185.75,-18.875,20.05,-11.45,17.075,32.75,132.875,-11.5,-468.5,-353.675,-2984.4,178,61.825,-192.725,-446.525,-353.275,-2997.25,71.325,232.25,-166.625,-489.925,-340.525,-3189.975,-36.125,333.425,-140.975,-362.5,-193.95,-1981.75,-60.6,168.875,-19.625,-273.15,-240.625,-286.25,188.025,-409.5,-46.45,bottom_obstruction
2.825,-8.925,62.65,4.025,0.55,6.725,5.675,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,-17.125,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,164.8,-21.25,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,normal
26.975,7.925,62.65,4.025,52.65,-6.825,28.525,4.325,46.2,10.5,30.75,1.6,18.475,-0.225,59.175,3.025,29.75,-5.575,-2.45,10.425,27.1,-4.3,-5.8,-6.475,-17.125,16.8,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,-21.25,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,-69.725,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,-5.3,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,-5.95,collision_in_part
2.825,-8.925,62.65,4.025,0.55,-6.825,5.675,4.325,46.2,-30.5,-34.95,-7.6,-4.675,-0.225,59.175,-39.525,-41.65,-15.225,-2.45,10.425,27.1,-43.7,-40.6,-16.625,12.325,-14.4,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,-21.25,-11.95,-5.975,-12.75,0,49.625,-24.25,-29.6,-13.625,-5.275,4.45,24.7,-31.725,-33.725,-11.4,10.05,-12.125,77.425,-1.55,-21.25,-18.875,-6.15,0.45,17.075,-20.75,-11.325,-17.7,1.5,-2.625,10.8,-2,-20.475,-17.025,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,0.675,-3.875,11.75,-6.625,18.75,-22.725,-15.7,-14.05,normal
2.825,7.925,62.65,4.025,0.55,6.725,5.675,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,-17.125,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,-4,22.65,-11.95,9.175,-12.75,0,49.625,-3.75,4.8,4.225,-5.275,4.45,24.7,7.375,6.125,5.4,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,normal
-21.325,24.775,62.65,-40.925,0.55,-6.825,-17.175,-32.375,46.2,51.5,-34.95,-7.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,19.45,10.425,27.1,-4.3,29,-6.475,12.325,16.8,23.45,26,38.425,-6.375,-12.625,-0.15,-4,22.65,15.15,-5.975,17.35,-14,49.625,16.75,4.8,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,-5.3,1.5,-2.625,10.8,-2,20.675,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,-22.725,20.1,-5.95,collision_in_part
2.825,-8.925,62.65,4.025,0.55,6.725,5.675,4.325,46.2,10.5,8.85,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,-4,22.65,-11.95,9.175,17.35,0,-103.125,16.75,-12.4,4.225,-5.275,4.45,24.7,7.375,-33.725,5.4,10.05,1.625,-69.725,18.15,-21.25,6.775,-6.15,-11.45,17.075,22.05,-47.375,7.1,1.5,-2.625,10.8,28,-20.475,8.075,23.525,-10.075,-93.25,6.175,-10.25,10.375,35.275,3.725,40.975,-3.075,-11.775,8.425,13.5,-4.25,9.05,21,0.675,11.875,11.75,-6.625,18.75,19.425,-15.7,2.15,bottom_collision
2.825,7.925,62.65,4.025,0.55,6.725,5.675,4.325,46.2,10.5,8.85,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,29,3.675,-17.125,-14.4,23.45,26,38.425,5.475,-12.625,-0.15,-4,-21.25,15.15,9.175,-12.75,0,-103.125,-3.75,4.8,4.225,-5.275,4.45,24.7,-12.175,6.125,5.4,-24.65,1.625,-69.725,-1.55,13.25,6.775,-19.25,0.45,17.075,-10.05,24.725,7.1,-186.5,-64.575,-821.2,148,-185.075,-4.475,-245.075,-74.425,-1000.75,201.625,-155.75,-19.125,-227.325,-65.125,-1319.425,162.175,-54.925,-16.475,-268.5,-58.45,-1649.95,143.4,42.725,-19.625,-273.15,-65.125,-1658.75,103.725,55.9,-38.35,bottom_obstruction
-21.325,-8.925,62.65,4.025,0.55,6.725,5.675,22.675,46.2,-30.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,-2.45,10.425,27.1,-4.3,-5.8,3.675,-17.125,-14.4,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,22.65,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,-5.95,collision_in_part
2.825,7.925,62.65,4.025,0.55,-6.825,5.675,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,-17.125,-14.4,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,22.65,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,normal
-21.325,-8.925,62.65,4.025,0.55,6.725,-17.175,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,-2.45,10.425,27.1,-4.3,-5.8,3.675,-17.125,16.8,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,22.65,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,-21.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,-5.95,collision_in_part
-21.325,109.025,62.65,-355.575,-51.55,6.725,-62.875,96.075,46.2,-194.5,-166.35,-7.6,-27.825,18.825,59.175,-39.525,-41.65,-15.225,-2.45,10.425,27.1,-43.7,-5.8,-16.625,12.325,-14.4,23.45,26,-18.125,-6.375,11.125,-22.25,164.8,22.65,-11.95,-5.975,17.35,0,49.625,-3.75,4.8,-1.725,-5.275,4.45,24.7,-12.175,6.125,-3,10.05,-12.125,77.425,-1.55,-21.25,-1.775,-6.15,0.45,17.075,-10.05,-11.325,-5.3,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-36.125,-11.775,-16.475,13.5,-4.25,9.05,-19.8,-41.375,-3.875,11.75,-6.625,18.75,19.425,-15.7,-5.95,collision_in_tool
2.825,7.925,62.65,4.025,0.55,6.725,-17.175,22.675,46.2,-30.5,-34.95,1.6,-4.675,18.825,-86.475,-39.525,-5.95,4.075,-2.45,10.425,27.1,-4.3,29,3.675,12.325,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,-4,-21.25,-11.95,9.175,-12.75,0,49.625,-3.75,4.8,4.225,-5.275,4.45,24.7,-12.175,6.125,-3,10.05,-12.125,-69.725,18.15,13.25,-10.325,6.95,-23.35,-126.775,22.05,24.725,-5.3,1.5,-23.275,-155.6,28,20.675,-4.475,23.525,-10.075,-93.25,6.175,38.25,-4.375,35.275,-19.225,-129.075,29.975,31.375,-4.025,13.5,-31.35,-156.85,21,0.675,-3.875,11.75,-6.625,-133.75,19.425,20.1,-5.95,bottom_collision
2.825,7.925,62.65,4.025,0.55,-6.825,5.675,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,-2.45,10.425,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,-4,22.65,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,-21.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,normal
26.975,-8.925,62.65,4.025,52.65,-6.825,28.525,4.325,46.2,10.5,30.75,1.6,18.475,-19.275,59.175,3.025,29.75,-5.575,19.45,-15.025,27.1,35.1,29,-6.475,12.325,-14.4,23.45,26,38.425,-6.375,11.125,-0.15,-4,-21.25,15.15,-5.975,-12.75,14,49.625,-3.75,4.8,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,6.95,0.45,17.075,0.65,24.725,-5.3,1.5,-2.625,10.8,-2,20.675,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,20.1,-5.95,collision_in_tool
2.825,-8.925,62.65,-40.925,0.55,-20.375,5.675,-14.025,46.2,10.5,-13.05,-7.6,-4.675,-0.225,59.175,-39.525,-5.95,-5.575,-2.45,10.425,27.1,-43.7,-5.8,-6.475,-17.125,-14.4,23.45,-42,-18.125,-6.375,-12.625,-0.15,164.8,-21.25,-39.05,-5.975,-12.75,0,49.625,-24.25,-29.6,-7.675,-5.275,-11.85,24.7,-12.175,-33.725,-3,10.05,42.875,77.425,-80.35,13.25,-10.325,-6.15,0.45,17.075,-20.75,-47.375,-11.5,1.5,-23.275,10.8,-2,-20.475,-4.475,23.525,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-36.125,-11.775,-4.025,13.5,-4.25,9.05,-19.8,-41.375,-3.875,11.75,-6.625,18.75,-22.725,-15.7,-5.95,normal
2.825,-8.925,62.65,4.025,-51.55,-6.825,5.675,4.325,46.2,-30.5,-13.05,-7.6,-4.675,-19.275,59.175,3.025,-5.95,-15.225,-2.45,-15.025,27.1,-4.3,-5.8,-16.625,12.325,-14.4,23.45,-42,-18.125,-6.375,-12.625,-0.15,-4,-21.25,-11.95,-5.975,-12.75,-14,49.625,16.75,-12.4,-7.675,-5.275,4.45,24.7,-31.725,-33.725,-11.4,10.05,1.625,77.425,-21.25,-21.25,-10.325,-6.15,0.45,17.075,-10.05,-11.325,-11.5,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,-19.225,40.975,-3.075,-11.775,-16.475,13.5,-4.25,9.05,-19.8,-41.375,-3.875,11.75,-6.625,18.75,-22.725,-15.7,2.15,normal
51.125,-8.925,62.65,4.025,52.65,6.725,28.525,4.325,46.2,10.5,52.65,1.6,18.475,-0.225,59.175,3.025,29.75,4.075,19.45,-15.025,27.1,35.1,29,3.675,12.325,-14.4,23.45,26,38.425,-6.375,11.125,-0.15,-4,22.65,15.15,-5.975,17.35,0,49.625,-3.75,22,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-224.575,88.25,983.425,329.25,-225.625,-30.375,3.725,40.975,29.975,-11.775,-53.825,-80.5,-4.25,9.05,21,-167.525,-3.875,11.75,-6.625,18.75,-22.725,-15.7,2.15,collision_in_part
-117.925,-8.925,62.65,4.025,-259.95,47.375,-85.725,4.325,46.2,-30.5,-100.65,-7.6,-50.975,18.825,59.175,-39.525,-77.35,-5.575,-24.35,10.425,27.1,-4.3,-40.6,-6.475,-17.125,16.8,23.45,-42,-18.125,-6.375,11.125,-0.15,164.8,22.65,15.15,-5.975,17.35,-14,49.625,16.75,39.2,4.225,19.175,-11.85,24.7,7.375,45.975,13.8,10.05,1.625,77.425,-21.25,13.25,-10.325,20.05,-11.45,17.075,0.65,24.725,0.9,1.5,-2.625,10.8,-2,20.675,-4.475,23.525,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,0.675,-3.875,-28.95,-6.625,18.75,-22.725,-15.7,-5.95,collision_in_part
123.575,7.925,62.65,183.825,104.75,33.825,97.075,4.325,46.2,-30.5,140.25,1.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,-2.45,10.425,27.1,-4.3,-5.8,-6.475,12.325,-14.4,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,22.65,-11.95,-5.975,-12.75,0,49.625,-3.75,4.8,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,-10.05,-11.325,-5.3,1.5,-2.625,10.8,-2,20.675,-4.475,23.525,-10.075,-93.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,0.675,-3.875,11.75,-6.625,-133.75,19.425,20.1,2.15,collision_in_part
2.825,7.925,62.65,4.025,0.55,6.725,5.675,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,-4,22.65,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,normal
2.825,-8.925,62.65,4.025,52.65,-6.825,-17.175,4.325,46.2,10.5,30.75,1.6,-4.675,-0.225,-86.475,3.025,29.75,-5.575,-2.45,10.425,27.1,35.1,63.8,3.675,-17.125,16.8,23.45,26,38.425,5.475,-12.625,-0.15,-4,22.65,69.35,9.175,-12.75,0,-103.125,37.25,73.6,-1.725,-54.175,-28.15,-409.1,-12.175,-33.725,-45,-24.65,-25.875,-364.025,-1.55,13.25,-44.525,-32.35,-35.25,-558.325,22.05,96.825,-85.9,-45.5,-43.925,-987.6,28,185.275,-192.725,-110.775,-31.525,-1363.75,6.175,280.75,-225.625,-161.675,3.725,-1829.575,-102.225,290.275,-190.775,-221.5,-4.25,-2313.55,-142.2,252.975,-240.125,-69.65,22.625,-591.25,-64.875,55.9,-22.15,bottom_obstruction
2.825,7.925,62.65,4.025,0.55,6.725,-17.175,4.325,46.2,10.5,-13.05,1.6,-4.675,-0.225,59.175,3.025,-5.95,4.075,-2.45,10.425,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,5.475,-12.625,-0.15,-4,-21.25,-11.95,9.175,-12.75,0,49.625,-3.75,4.8,4.225,-5.275,4.45,24.7,-12.175,6.125,-3,10.05,1.625,-69.725,-1.55,13.25,-1.775,6.95,0.45,17.075,-10.05,-11.325,0.9,189.5,-353.675,-2318.8,-272,-514.275,45.725,224.975,-353.275,-2271.25,-254.425,-495.25,54.625,232.225,-340.525,-2339.725,-267.475,-486.425,45.775,201.5,-329.45,-2313.55,-264.6,-503.925,43.375,215.25,-328.375,-2268.75,-275.625,-481.1,50.75,bottom_obstruction
2.825,7.925,62.65,-40.925,-51.55,-6.825,5.675,4.325,46.2,-30.5,-13.05,-7.6,-4.675,-19.275,59.175,3.025,-5.95,-15.225,-2.45,-15.025,27.1,-4.3,-5.8,-6.475,-17.125,-14.4,23.45,-42,-18.125,-6.375,-12.625,-0.15,164.8,-21.25,-39.05,-5.975,-12.75,14,49.625,-44.75,-29.6,-13.625,-5.275,-11.85,24.7,-12.175,-33.725,-11.4,10.05,-12.125,77.425,-1.55,-21.25,-10.325,-6.15,12.35,17.075,-42.15,-11.325,-5.3,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,11.375,88.25,-58.975,-10.25,-4.375,35.275,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,-41.375,-3.875,11.75,22.625,18.75,-64.875,-15.7,-5.95,collision_in_part
2.825,7.925,62.65,4.025,0.55,-6.825,-17.175,4.325,46.2,10.5,-13.05,-7.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,-2.45,10.425,27.1,-4.3,-5.8,-6.475,-17.125,16.8,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,-21.25,-11.95,-5.975,-12.75,0,49.625,-3.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,-21.25,-1.775,6.95,0.45,17.075,0.65,-11.325,-5.3,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,11.375,-93.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,-22.725,-15.7,-5.95,collision_in_part
340.925,-160.575,-3517.55,318.675,-259.95,47.375,325.575,-160.825,-3176.2,297.5,-232.05,56.8,226.825,-19.275,-86.475,45.575,458.15,4.075,107.05,-40.475,27.1,35.1,203,3.675,71.225,-14.4,23.45,26,94.975,5.475,106.125,-44.35,-4,66.55,204.85,9.175,47.45,-28,49.625,37.25,73.6,4.225,-5.275,4.45,24.7,-12.175,-33.725,5.4,-24.65,1.625,-69.725,-1.55,-21.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,0.9,1.5,-2.625,10.8,-2,-20.475,8.075,23.525,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,0.675,-3.875,11.75,-6.625,18.75,19.425,20.1,2.15,bottom_obstruction
-45.475,-25.775,62.65,48.975,-103.65,-47.475,-85.725,-14.025,46.2,10.5,-210.15,47.6,-27.825,-19.275,59.175,45.575,-77.35,4.075,-2.45,-15.025,27.1,35.1,-5.8,-6.475,12.325,16.8,23.45,-42,38.425,-6.375,11.125,21.95,-4,-21.25,-11.95,-5.975,-12.75,-28,49.625,16.75,-12.4,-13.625,-5.275,4.45,24.7,-12.175,-33.725,-11.4,-24.65,1.625,77.425,-1.55,-21.25,-10.325,-6.15,0.45,17.075,-10.05,-11.325,-5.3,1.5,-2.625,10.8,-2,-20.475,-4.475,23.525,-10.075,88.25,6.175,-10.25,-19.125,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,-41.375,-3.875,11.75,-6.625,18.75,-22.725,-15.7,-5.95,collision_in_part
2.825,-8.925,62.65,4.025,0.55,-6.825,5.675,4.325,46.2,10.5,8.85,1.6,18.475,-0.225,59.175,3.025,29.75,-5.575,-2.45,10.425,27.1,-4.3,-5.8,3.675,12.325,-14.4,23.45,26,-18.125,-6.375,11.125,-0.15,-4,22.65,15.15,-5.975,17.35,0,49.625,-3.75,4.8,-1.725,-5.275,4.45,24.7,-12.175,6.125,-3,-24.65,1.625,-69.725,-1.55,-21.25,-1.775,-6.15,12.35,17.075,-20.75,-11.325,0.9,1.5,18.025,10.8,-2,-20.475,-4.475,-43.625,11.375,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,21,0.675,-3.875,11.75,-6.625,18.75,19.425,-15.7,2.15,collision_in_part
-21.325,24.775,62.65,-40.925,0.55,-6.825,-17.175,4.325,46.2,-30.5,-13.05,-7.6,-4.675,-0.225,59.175,3.025,-5.95,-5.575,-2.45,10.425,27.1,-4.3,-5.8,-6.475,-17.125,16.8,23.45,26,-18.125,-6.375,-12.625,-0.15,-4,-21.25,-11.95,-5.975,-12.75,0,49.625,16.75,-12.4,-1.725,-5.275,4.45,24.7,7.375,6.125,-3,10.05,1.625,77.425,-1.55,13.25,-1.775,-6.15,0.45,17.075,0.65,-11.325,-5.3,1.5,-2.625,10.8,-2,20.675,-4.475,23.525,-10.075,88.25,6.175,-10.25,-4.375,-30.375,3.725,40.975,-3.075,-11.775,-4.025,13.5,-4.25,9.05,-19.8,0.675,-3.875,11.75,-6.625,18.75,19.425,20.1,-5.95,collision_in_tool
2.825,-8.925,-136.25,48.975,0.55,20.275,5.675,4.325,-123.4,51.5,30.75,10.8,18.475,37.875,-86.475,3.025,29.75,13.725,19.45,10.425,-132.7,35.1,29,13.825,-223.275,235.2,-812.05,-790,-696.725,-6.375,34.875,-0.15,-1354.4,-109.05,-147.45,-51.425,17.35,-14,-1325.125,-126.75,-184.4,-85.025,-5.275,4.45,-1276.7,-168.575,-193.125,-87,10.05,15.375,-1246.925,-159.15,-228.25,-78.725,33.15,-11.45,-1421.425,-95.65,-155.525,-61.1,1.5,-2.625,-1154,-152,-185.075,-92.325,23.525,11.375,-1182.25,-189.275,-204.25,-78.125,35.275,-19.225,-1319.425,-102.225,-141.225,-53.825,13.5,-4.25,-1318.15,-142.2,-209.575,-82.625,11.75,-6.625,-1201.25,-149.175,-194.7,-86.95,bottom_obstruction
2.825,-8.925,62.65,4.025,0.55,6.725,5.675,4.325,-123.4,10.5,-13.05,1.6,18.475,-0.225,-86.475,3.025,-41.65,4.075,19.45,10.425,27.1,-4.3,-5.8,-6.475,12.325,16.8,23.45,26,-18.125,5.475,11.125,-0.15,-4,22.65,-11.95,9.175,17.35,0,-103.125,-3.75,22,4.225,19.175,4.45,24.7,-12.175,6.125,5.4,10.05,1.625,-69.725,-1.55,13.25,6.775,20.05,0.45,17.075,0.65,24.725,7.1,1.5,-2.625,10.8,28,61.825,33.175,23.525,-31.525,88.25,136.475,-10.25,25.125,35.275,-19.225,40.975,63.025,-11.775,8.425,13.5,-4.25,9.05,-19.8,0.675,-3.875,11.75,-6.625,18.75,-22.725,-15.7,2.15,bottom_collision
